idU       idF       date       Followers
89	89	2014-06-20	FALSE
90	90	2014-03-30	FALSE
91	91	2014-01-17	FALSE
92	92	2014-03-12	FALSE
93	93	2014-07-11	FALSE
94	94	2014-07-16	FALSE
95	95	2014-05-23	FALSE
96	96	2014-06-15	FALSE
97	97	2014-09-12	FALSE
98	98	2014-05-09	FALSE
99	99	2014-08-30	FALSE
100	100	2014-09-13	FALSE
101	101	2014-12-02	FALSE
102	102	2014-10-06	FALSE
103	103	2014-06-09	FALSE
104	104	2014-12-19	FALSE
105	105	2014-09-08	FALSE
106	106	2014-07-13	FALSE
107	107	2014-05-14	FALSE
108	108	2014-02-16	FALSE
109	109	2014-02-18	FALSE
110	110	2014-09-29	FALSE
111	111	2014-09-15	FALSE
112	112	2014-12-10	FALSE
113	113	2014-03-27	FALSE
114	114	2014-09-11	FALSE
115	115	2014-11-10	FALSE
116	116	2014-06-12	FALSE
117	117	2014-01-06	FALSE
118	118	2014-02-28	FALSE
119	119	2014-07-09	FALSE
120	120	2014-12-11	FALSE
121	121	2014-08-01	FALSE
122	122	2014-06-22	FALSE
123	123	2014-06-28	FALSE
124	124	2014-07-17	FALSE
125	125	2014-10-25	FALSE
126	126	2014-04-13	FALSE
127	127	2014-12-23	FALSE
128	128	2014-12-27	FALSE
129	129	2014-11-09	FALSE
130	130	2014-02-26	FALSE
131	131	2014-05-31	FALSE
132	132	2014-03-20	FALSE
133	133	2014-11-04	FALSE
134	134	2014-06-07	FALSE
135	135	2014-10-04	FALSE
136	136	2014-09-25	FALSE
137	137	2014-05-25	FALSE
138	138	2014-11-22	FALSE
139	139	2014-04-07	FALSE
140	140	2014-04-30	FALSE
141	141	2014-11-10	FALSE
142	142	2014-12-05	FALSE
143	143	2014-03-24	FALSE
144	144	2014-07-25	FALSE
145	145	2014-01-25	FALSE
146	146	2014-07-30	FALSE
147	147	2014-03-02	FALSE
148	148	2014-02-28	FALSE
149	149	2014-04-25	FALSE
150	150	2014-03-10	FALSE
151	151	2014-10-08	FALSE
152	152	2014-12-13	FALSE
153	153	2014-07-01	FALSE
154	154	2014-03-27	FALSE
155	155	2014-05-31	FALSE
156	156	2014-03-05	FALSE
157	157	2014-04-02	FALSE
158	158	2014-07-25	FALSE
159	159	2014-02-04	FALSE
160	160	2014-02-18	FALSE
161	161	2014-06-14	FALSE
162	162	2014-04-01	FALSE
163	163	2014-11-25	FALSE
164	164	2014-04-07	FALSE
165	165	2014-01-10	FALSE
166	166	2014-09-22	FALSE
167	167	2014-09-10	FALSE
168	168	2014-01-31	FALSE
169	169	2014-03-07	FALSE
170	170	2014-07-27	FALSE
171	171	2014-09-15	FALSE
172	172	2014-06-17	FALSE
173	173	2014-12-08	FALSE
174	174	2014-06-15	FALSE
175	175	2014-12-22	FALSE
176	176	2014-10-24	FALSE
177	177	2014-02-19	FALSE
178	178	2014-06-11	FALSE
179	179	2014-06-15	FALSE
180	180	2014-06-22	FALSE
181	181	2014-10-30	FALSE
182	182	2014-02-15	FALSE
183	183	2014-03-13	FALSE
184	184	2014-03-25	FALSE
185	185	2014-08-26	FALSE
186	186	2014-05-15	FALSE
187	187	2014-05-10	FALSE
188	188	2014-06-07	FALSE
189	189	2014-03-21	FALSE
190	190	2014-01-31	FALSE
191	191	2014-03-09	FALSE
192	192	2014-04-08	FALSE
193	193	2014-04-05	FALSE
194	194	2014-09-25	FALSE
195	195	2014-09-13	FALSE
196	196	2014-09-10	FALSE
197	197	2014-06-02	FALSE
198	198	2014-01-06	FALSE
199	199	2014-10-13	FALSE
200	200	2014-12-02	FALSE
201	201	2014-10-02	FALSE
202	202	2014-09-25	FALSE
203	203	2014-06-02	FALSE
204	204	2014-12-25	FALSE
205	205	2014-05-18	FALSE
206	206	2014-11-18	FALSE
207	207	2014-07-25	FALSE
208	208	2014-12-09	FALSE
209	209	2014-02-14	FALSE
210	210	2014-01-28	FALSE
211	211	2014-10-01	FALSE
212	212	2014-05-24	FALSE
213	213	2014-10-10	FALSE
214	214	2014-02-24	FALSE
215	215	2014-03-09	FALSE
216	216	2014-06-17	FALSE
217	217	2014-10-02	FALSE
218	218	2014-10-02	FALSE
219	219	2014-02-23	FALSE
220	220	2014-04-17	FALSE
221	221	2014-08-25	FALSE
222	222	2014-08-22	FALSE
223	223	2014-02-01	FALSE
224	224	2014-03-22	FALSE
225	225	2014-07-05	FALSE
226	226	2014-02-10	FALSE
227	227	2014-10-04	FALSE
228	228	2014-08-02	FALSE
229	229	2014-07-16	FALSE
230	230	2014-04-07	FALSE
231	231	2014-06-30	FALSE
232	232	2014-09-09	FALSE
233	233	2014-10-19	FALSE
234	234	2014-08-05	FALSE
235	235	2014-03-23	FALSE
236	236	2014-07-10	FALSE
237	237	2014-01-28	FALSE
238	238	2014-07-19	FALSE
239	239	2014-05-17	FALSE
240	240	2014-10-03	FALSE
241	241	2014-09-13	FALSE
242	242	2014-12-22	FALSE
243	243	2014-07-19	FALSE
244	244	2014-11-28	FALSE
245	245	2014-03-04	FALSE
246	246	2014-11-28	FALSE
247	247	2014-02-25	FALSE
248	248	2014-07-09	FALSE
249	249	2014-12-10	FALSE
250	250	2014-10-15	FALSE
251	251	2014-11-15	FALSE
252	252	2014-12-16	FALSE
253	253	2014-06-27	FALSE
254	254	2014-01-14	FALSE
255	255	2014-10-14	FALSE
256	256	2014-01-23	FALSE
257	257	2014-10-22	FALSE
258	258	2014-01-17	FALSE
259	259	2014-02-22	FALSE
260	260	2014-12-14	FALSE
261	261	2014-12-31	FALSE
262	262	2014-03-31	FALSE
263	263	2014-01-19	FALSE
264	264	2014-06-29	FALSE
265	265	2014-01-30	FALSE
266	266	2014-11-27	FALSE
267	267	2014-05-26	FALSE
268	268	2014-03-17	FALSE
269	269	2014-03-11	FALSE
270	270	2014-11-14	FALSE
271	271	2014-11-10	FALSE
272	272	2014-01-12	FALSE
273	273	2014-03-16	FALSE
274	274	2014-01-22	FALSE
275	275	2014-05-31	FALSE
276	276	2014-11-23	FALSE
277	277	2014-08-01	FALSE
278	278	2014-12-06	FALSE
279	279	2014-03-06	FALSE
280	280	2014-06-27	FALSE
281	281	2014-07-31	FALSE
282	282	2014-12-14	FALSE
283	283	2014-02-17	FALSE
284	284	2014-08-20	FALSE
285	285	2014-06-28	FALSE
286	286	2014-07-23	FALSE
287	287	2014-07-03	FALSE
288	288	2014-06-26	FALSE
289	289	2014-06-01	FALSE
290	290	2014-02-09	FALSE
291	291	2014-04-25	FALSE
292	292	2014-10-12	FALSE
293	293	2014-03-04	FALSE
294	294	2014-02-03	FALSE
295	295	2014-10-08	FALSE
296	296	2014-12-12	FALSE
297	297	2014-05-02	FALSE
298	298	2014-10-10	FALSE
299	299	2014-07-07	FALSE
300	300	2014-04-26	FALSE
301	301	2014-12-25	FALSE
302	302	2014-03-12	FALSE
303	303	2014-08-19	FALSE
304	304	2014-07-02	FALSE
305	305	2014-03-14	FALSE
306	306	2014-04-19	FALSE
307	307	2014-09-27	FALSE
308	308	2014-06-30	FALSE
309	309	2014-01-08	FALSE
310	310	2014-09-24	FALSE
311	311	2014-06-24	FALSE
312	312	2014-04-06	FALSE
313	313	2014-09-19	FALSE
314	314	2014-08-26	FALSE
315	315	2014-06-08	FALSE
316	316	2014-09-21	FALSE
317	317	2014-08-02	FALSE
318	318	2014-02-17	FALSE
319	319	2014-10-21	FALSE
320	320	2014-08-11	FALSE
321	321	2014-07-02	FALSE
322	322	2014-10-12	FALSE
323	323	2014-10-20	FALSE
324	324	2014-01-31	FALSE
325	325	2014-08-29	FALSE
326	326	2014-01-24	FALSE
327	327	2014-12-22	FALSE
328	328	2014-09-08	FALSE
329	329	2014-06-14	FALSE
330	330	2014-03-31	FALSE
331	331	2014-04-03	FALSE
332	332	2014-02-17	FALSE
333	333	2014-05-15	FALSE
334	334	2014-08-02	FALSE
335	335	2014-10-07	FALSE
336	336	2014-01-09	FALSE
337	337	2014-03-03	FALSE
338	338	2014-11-27	FALSE
339	339	2014-08-28	FALSE
340	340	2014-09-17	FALSE
341	341	2014-07-02	FALSE
342	342	2014-01-26	FALSE
343	343	2014-11-05	FALSE
344	344	2014-10-12	FALSE
345	345	2014-10-23	FALSE
346	346	2014-05-26	FALSE
347	347	2014-09-16	FALSE
348	348	2014-10-07	FALSE
349	349	2014-04-13	FALSE
350	350	2014-07-23	FALSE
351	351	2014-01-11	FALSE
352	352	2014-05-14	FALSE
353	353	2014-11-07	FALSE
354	354	2014-05-11	FALSE
355	355	2014-06-25	FALSE
356	356	2014-07-21	FALSE
357	357	2014-01-21	FALSE
358	358	2014-01-26	FALSE
359	359	2014-09-01	FALSE
360	360	2014-07-30	FALSE
361	361	2014-04-10	FALSE
362	362	2014-11-12	FALSE
363	363	2014-12-07	FALSE
364	364	2014-12-17	FALSE
365	365	2014-11-19	FALSE
366	366	2014-06-02	FALSE
367	367	2014-11-18	FALSE
368	368	2014-07-16	FALSE
369	369	2014-05-03	FALSE
370	370	2014-08-28	FALSE
371	371	2014-02-03	FALSE
372	372	2014-03-01	FALSE
373	373	2014-05-06	FALSE
374	374	2014-05-22	FALSE
375	375	2014-03-12	FALSE
376	376	2014-07-09	FALSE
377	377	2014-06-20	FALSE
378	378	2014-03-09	FALSE
379	379	2014-07-29	FALSE
380	380	2014-04-14	FALSE
381	381	2014-06-27	FALSE
382	382	2014-11-30	FALSE
383	383	2014-08-05	FALSE
384	384	2014-12-03	FALSE
385	385	2014-11-19	FALSE
386	386	2014-02-04	FALSE
387	387	2014-09-12	FALSE
388	388	2014-11-01	FALSE
389	389	2014-01-15	FALSE
390	390	2014-11-16	FALSE
391	391	2014-06-09	FALSE
392	392	2014-07-19	FALSE
393	393	2014-07-12	FALSE
394	394	2014-09-08	FALSE
395	395	2014-07-09	FALSE
396	396	2014-09-01	FALSE
397	397	2014-08-31	FALSE
398	398	2014-11-18	FALSE
399	399	2014-04-03	FALSE
400	400	2014-12-25	FALSE
401	401	2014-08-21	FALSE
402	402	2014-09-25	FALSE
403	403	2014-03-31	FALSE
404	404	2014-07-23	FALSE
405	405	2014-07-26	FALSE
406	406	2014-01-11	FALSE
407	407	2014-05-26	FALSE
408	408	2014-04-10	FALSE
409	409	2014-07-03	FALSE
410	410	2014-04-24	FALSE
411	411	2014-06-25	FALSE
412	412	2014-08-03	FALSE
413	413	2014-05-11	FALSE
414	414	2014-05-19	FALSE
415	415	2014-03-29	FALSE
416	416	2014-08-28	FALSE
417	417	2014-03-20	FALSE
418	418	2014-05-14	FALSE
419	419	2014-08-13	FALSE
420	420	2014-06-09	FALSE
421	421	2014-07-30	FALSE
422	422	2014-06-26	FALSE
423	423	2014-12-26	FALSE
424	424	2014-02-13	FALSE
425	425	2014-12-16	FALSE
426	426	2014-09-10	FALSE
427	427	2014-02-21	FALSE
428	428	2014-12-07	FALSE
429	429	2014-01-22	FALSE
430	430	2014-05-13	FALSE
431	431	2014-06-24	FALSE
432	432	2014-02-19	FALSE
433	433	2014-05-29	FALSE
434	434	2014-05-23	FALSE
435	435	2014-06-05	FALSE
436	436	2014-05-31	FALSE
437	437	2014-05-27	FALSE
438	438	2014-09-02	FALSE
439	439	2014-01-26	FALSE
440	440	2014-01-16	FALSE
441	441	2014-02-03	FALSE
442	442	2014-07-12	FALSE
443	443	2014-01-25	FALSE
444	444	2014-09-26	FALSE
445	445	2014-05-02	FALSE
446	446	2014-11-25	FALSE
447	447	2014-12-25	FALSE
448	448	2014-12-21	FALSE
449	449	2014-05-20	FALSE
450	450	2014-05-18	FALSE
451	451	2014-08-19	FALSE
452	452	2014-04-09	FALSE
453	453	2014-11-17	FALSE
454	454	2014-02-19	FALSE
455	455	2014-05-10	FALSE
456	456	2014-08-04	FALSE
457	457	2014-08-31	FALSE
458	458	2014-03-05	FALSE
459	459	2014-11-08	FALSE
460	460	2014-07-06	FALSE
461	461	2014-12-19	FALSE
462	462	2014-11-11	FALSE
463	463	2014-11-14	FALSE
464	464	2014-03-01	FALSE
465	465	2014-11-24	FALSE
466	466	2014-08-08	FALSE
467	467	2014-07-18	FALSE
468	468	2014-12-17	FALSE
469	469	2014-07-11	FALSE
470	470	2014-03-15	FALSE
471	471	2014-04-18	FALSE
472	472	2014-04-06	FALSE
473	473	2014-11-25	FALSE
474	474	2014-01-26	FALSE
475	475	2014-12-21	FALSE
476	476	2014-06-22	FALSE
477	477	2014-01-22	FALSE
478	478	2014-11-30	FALSE
479	479	2014-03-23	FALSE
480	480	2014-04-10	FALSE
481	481	2014-06-26	FALSE
482	482	2014-04-11	FALSE
483	483	2014-11-27	FALSE
484	484	2014-04-15	FALSE
485	485	2014-04-05	FALSE
486	486	2014-02-17	FALSE
487	487	2014-03-03	FALSE
488	488	2014-10-14	FALSE
489	489	2014-04-27	FALSE
490	490	2014-06-24	FALSE
491	491	2014-06-28	FALSE
492	492	2014-08-01	FALSE
493	493	2014-03-28	FALSE
494	494	2014-07-11	FALSE
495	495	2014-12-20	FALSE
496	496	2014-07-21	FALSE
497	497	2014-11-04	FALSE
498	498	2014-04-11	FALSE
499	499	2014-10-13	FALSE
500	500	2014-04-12	FALSE
501	501	2014-07-24	FALSE
502	502	2014-11-02	FALSE
503	503	2014-08-18	FALSE
504	504	2014-11-06	FALSE
505	505	2014-05-25	FALSE
506	506	2014-02-14	FALSE
507	507	2014-05-23	FALSE
508	508	2014-10-08	FALSE
509	509	2014-08-07	FALSE
510	510	2014-07-11	FALSE
511	511	2014-08-01	FALSE
512	512	2014-07-06	FALSE
513	513	2014-12-02	FALSE
514	514	2014-02-24	FALSE
515	515	2014-12-06	FALSE
516	516	2014-01-10	FALSE
517	517	2014-07-26	FALSE
518	518	2014-05-03	FALSE
519	519	2014-10-26	FALSE
520	520	2014-10-20	FALSE
521	521	2014-08-01	FALSE
522	522	2014-02-04	FALSE
523	523	2014-12-21	FALSE
524	524	2014-07-09	FALSE
525	525	2014-05-05	FALSE
526	526	2014-03-17	FALSE
527	527	2014-09-21	FALSE
528	528	2014-12-02	FALSE
529	529	2014-02-13	FALSE
530	530	2014-10-20	FALSE
531	531	2014-07-12	FALSE
532	532	2014-04-12	FALSE
533	533	2014-10-20	FALSE
534	534	2014-03-05	FALSE
535	535	2014-03-15	FALSE
536	536	2014-01-04	FALSE
537	537	2014-09-17	FALSE
538	538	2014-07-30	FALSE
539	539	2014-06-13	FALSE
540	540	2014-12-17	FALSE
541	541	2014-05-27	FALSE
542	542	2014-01-09	FALSE
543	543	2014-03-31	FALSE
544	544	2014-07-12	FALSE
545	545	2014-11-30	FALSE
546	546	2014-12-02	FALSE
547	547	2014-04-17	FALSE
548	548	2014-07-03	FALSE
549	549	2014-07-03	FALSE
550	550	2014-07-28	FALSE
551	551	2014-12-28	FALSE
552	552	2014-10-03	FALSE
553	553	2014-06-25	FALSE
554	554	2014-10-23	FALSE
555	555	2014-05-16	FALSE
556	556	2014-09-23	FALSE
557	557	2014-07-28	FALSE
558	558	2014-05-28	FALSE
559	559	2014-03-17	FALSE
560	560	2014-04-19	FALSE
561	561	2014-12-19	FALSE
562	562	2014-08-25	FALSE
563	563	2014-06-06	FALSE
564	564	2014-01-05	FALSE
565	565	2014-05-29	FALSE
566	566	2014-08-19	FALSE
567	567	2014-11-02	FALSE
568	568	2014-08-30	FALSE
569	569	2014-01-22	FALSE
570	570	2014-12-03	FALSE
571	571	2014-10-20	FALSE
572	572	2014-04-04	FALSE
573	573	2014-12-15	FALSE
574	574	2014-01-30	FALSE
575	575	2014-01-18	FALSE
576	576	2014-03-27	FALSE
577	577	2014-03-26	FALSE
578	578	2014-01-16	FALSE
579	579	2014-06-09	FALSE
580	580	2014-01-10	FALSE
581	581	2014-02-25	FALSE
582	582	2014-01-09	FALSE
583	583	2014-08-24	FALSE
584	584	2014-10-19	FALSE
585	585	2014-09-30	FALSE
586	586	2014-09-12	FALSE
587	587	2014-08-31	FALSE
588	588	2014-08-02	FALSE
589	589	2014-04-02	FALSE
590	590	2014-05-28	FALSE
591	591	2014-03-31	FALSE
592	592	2014-07-05	FALSE
593	593	2014-05-10	FALSE
594	594	2014-10-10	FALSE
595	595	2014-09-07	FALSE
596	596	2014-03-10	FALSE
597	597	2014-06-15	FALSE
598	598	2014-01-18	FALSE
599	599	2014-07-05	FALSE
600	600	2014-10-29	FALSE
601	601	2014-07-06	FALSE
602	602	2014-05-20	FALSE
603	603	2014-05-25	FALSE
604	604	2014-10-15	FALSE
605	605	2014-07-01	FALSE
606	606	2014-04-19	FALSE
607	607	2014-10-28	FALSE
608	608	2014-03-20	FALSE
609	609	2014-12-05	FALSE
610	610	2014-01-23	FALSE
611	611	2014-09-08	FALSE
612	612	2014-12-16	FALSE
613	613	2014-08-18	FALSE
614	614	2014-02-13	FALSE
615	615	2014-05-18	FALSE
616	616	2014-06-27	FALSE
617	617	2014-11-10	FALSE
618	618	2014-04-13	FALSE
619	619	2014-10-16	FALSE
620	620	2014-07-16	FALSE
621	621	2014-03-21	FALSE
622	622	2014-04-08	FALSE
623	623	2014-02-28	FALSE
624	624	2014-04-09	FALSE
625	625	2014-01-17	FALSE
626	626	2014-05-27	FALSE
627	627	2014-01-09	FALSE
628	628	2014-06-20	FALSE
629	629	2014-05-01	FALSE
630	630	2014-11-15	FALSE
631	631	2014-11-18	FALSE
632	632	2014-11-11	FALSE
633	633	2014-01-19	FALSE
634	634	2014-02-21	FALSE
635	635	2014-03-10	FALSE
636	636	2014-05-07	FALSE
637	637	2014-12-22	FALSE
638	638	2014-07-22	FALSE
639	639	2014-04-29	FALSE
640	640	2014-02-07	FALSE
641	641	2014-01-05	FALSE
642	642	2014-03-06	FALSE
643	643	2014-12-05	FALSE
644	644	2014-09-13	FALSE
645	645	2014-03-30	FALSE
646	646	2014-11-17	FALSE
647	647	2014-03-12	FALSE
648	648	2014-08-11	FALSE
649	649	2014-05-05	FALSE
650	650	2014-01-25	FALSE
651	651	2014-12-24	FALSE
652	652	2014-05-26	FALSE
653	653	2014-06-11	FALSE
654	654	2014-10-12	FALSE
655	655	2014-01-04	FALSE
656	656	2014-01-19	FALSE
657	657	2014-03-04	FALSE
658	658	2014-04-09	FALSE
659	659	2014-11-14	FALSE
660	660	2014-02-24	FALSE
661	661	2014-09-01	FALSE
662	662	2014-05-02	FALSE
663	663	2014-11-28	FALSE
664	664	2014-11-21	FALSE
665	665	2014-04-20	FALSE
666	666	2014-03-29	FALSE
667	667	2014-10-03	FALSE
668	668	2014-06-09	FALSE
669	669	2014-08-10	FALSE
670	670	2014-10-30	FALSE
671	671	2014-05-11	FALSE
672	672	2014-10-21	FALSE
673	673	2014-09-26	FALSE
674	674	2014-06-19	FALSE
675	675	2014-12-07	FALSE
676	676	2014-10-03	FALSE
677	677	2014-08-15	FALSE
678	678	2014-04-06	FALSE
679	679	2014-11-29	FALSE
680	680	2014-07-30	FALSE
681	681	2014-01-02	FALSE
682	682	2014-11-28	FALSE
683	683	2014-08-25	FALSE
684	684	2014-04-22	FALSE
685	685	2014-10-23	FALSE
686	686	2014-08-31	FALSE
687	687	2014-07-09	FALSE
688	688	2014-11-21	FALSE
689	689	2014-08-19	FALSE
690	690	2014-09-03	FALSE
691	691	2014-10-16	FALSE
692	692	2014-02-07	FALSE
693	693	2014-12-29	FALSE
694	694	2014-06-08	FALSE
695	695	2014-01-13	FALSE
696	696	2014-02-07	FALSE
697	697	2014-01-27	FALSE
698	698	2014-11-29	FALSE
699	699	2014-01-14	FALSE
700	700	2014-06-16	FALSE
701	701	2014-12-12	FALSE
702	702	2014-02-04	FALSE
703	703	2014-06-22	FALSE
704	704	2014-08-29	FALSE
705	705	2014-10-16	FALSE
706	706	2014-01-10	FALSE
707	707	2014-06-06	FALSE
708	708	2014-02-23	FALSE
709	709	2014-07-07	FALSE
710	710	2014-01-23	FALSE
711	711	2014-07-14	FALSE
712	712	2014-11-02	FALSE
713	713	2014-03-10	FALSE
714	714	2014-03-20	FALSE
715	715	2014-02-18	FALSE
716	716	2014-03-23	FALSE
717	717	2014-11-08	FALSE
718	718	2014-02-12	FALSE
719	719	2014-05-12	FALSE
720	720	2014-09-24	FALSE
721	721	2014-02-15	FALSE
722	722	2014-05-17	FALSE
723	723	2014-07-07	FALSE
724	724	2014-04-04	FALSE
725	725	2014-09-28	FALSE
726	726	2014-03-22	FALSE
727	727	2014-04-28	FALSE
728	728	2014-07-10	FALSE
729	729	2014-01-22	FALSE
730	730	2014-02-17	FALSE
731	731	2014-03-31	FALSE
732	732	2014-05-04	FALSE
733	733	2014-07-06	FALSE
734	734	2014-07-30	FALSE
735	735	2014-06-22	FALSE
736	736	2014-12-02	FALSE
737	737	2014-10-14	FALSE
738	738	2014-08-06	FALSE
739	739	2014-04-12	FALSE
740	740	2014-06-13	FALSE
741	741	2014-01-14	FALSE
742	742	2014-09-05	FALSE
743	743	2014-12-26	FALSE
744	744	2014-02-10	FALSE
745	745	2014-09-16	FALSE
746	746	2014-12-02	FALSE
747	747	2014-10-12	FALSE
748	748	2014-12-10	FALSE
749	749	2014-08-15	FALSE
750	750	2014-05-18	FALSE
751	751	2014-01-04	FALSE
752	752	2014-11-02	FALSE
753	753	2014-04-09	FALSE
754	754	2014-02-11	FALSE
755	755	2014-05-06	FALSE
756	756	2014-04-03	FALSE
757	757	2014-02-26	FALSE
758	758	2014-11-20	FALSE
759	759	2014-10-31	FALSE
760	760	2014-03-06	FALSE
761	761	2014-08-31	FALSE
762	762	2014-05-08	FALSE
763	763	2014-03-22	FALSE
764	764	2014-06-23	FALSE
765	765	2014-12-05	FALSE
766	766	2014-09-16	FALSE
767	767	2014-10-28	FALSE
768	768	2014-07-03	FALSE
769	769	2014-04-18	FALSE
770	770	2014-07-24	FALSE
771	771	2014-07-12	FALSE
772	772	2014-05-19	FALSE
773	773	2014-02-22	FALSE
774	774	2014-09-12	FALSE
775	775	2014-05-06	FALSE
776	776	2014-11-25	FALSE
777	777	2014-05-16	FALSE
778	778	2014-09-06	FALSE
779	779	2014-08-19	FALSE
780	780	2014-07-22	FALSE
781	781	2014-10-12	FALSE
782	782	2014-10-31	FALSE
783	783	2014-10-04	FALSE
784	784	2014-11-19	FALSE
785	785	2014-02-22	FALSE
786	786	2014-06-09	FALSE
787	787	2014-10-03	FALSE
788	788	2014-04-13	FALSE
789	789	2014-11-21	FALSE
790	790	2014-02-24	FALSE
791	791	2014-02-22	FALSE
792	792	2014-05-25	FALSE
793	793	2014-04-04	FALSE
794	794	2014-08-14	FALSE
795	795	2014-06-04	FALSE
796	796	2014-04-20	FALSE
797	797	2014-12-30	FALSE
798	798	2014-06-25	FALSE
799	799	2014-06-18	FALSE
800	800	2014-07-19	FALSE
801	801	2014-02-22	FALSE
802	802	2014-12-07	FALSE
803	803	2014-09-18	FALSE
804	804	2014-08-09	FALSE
805	805	2014-08-23	FALSE
806	806	2014-01-18	FALSE
807	807	2014-05-10	FALSE
808	808	2014-02-10	FALSE
809	809	2014-01-29	FALSE
810	810	2014-09-04	FALSE
811	811	2014-07-28	FALSE
812	812	2014-04-02	FALSE
813	813	2014-09-20	FALSE
814	814	2014-06-09	FALSE
815	815	2014-06-08	FALSE
816	816	2014-05-21	FALSE
817	817	2014-05-11	FALSE
818	818	2014-11-02	FALSE
819	819	2014-07-06	FALSE
820	820	2014-11-02	FALSE
821	821	2014-04-02	FALSE
822	822	2014-09-25	FALSE
823	823	2014-05-04	FALSE
824	824	2014-08-25	FALSE
825	825	2014-04-06	FALSE
826	826	2014-08-23	FALSE
827	827	2014-12-02	FALSE
828	828	2014-05-23	FALSE
829	829	2014-12-17	FALSE
830	830	2014-09-01	FALSE
831	831	2014-03-27	FALSE
832	832	2014-08-03	FALSE
833	833	2014-04-28	FALSE
834	834	2014-08-02	FALSE
835	835	2014-06-05	FALSE
836	836	2014-07-06	FALSE
837	837	2014-07-22	FALSE
838	838	2014-07-25	FALSE
839	839	2014-03-27	FALSE
840	840	2014-06-01	FALSE
841	841	2014-03-22	FALSE
842	842	2014-03-16	FALSE
843	843	2014-04-30	FALSE
844	844	2014-07-12	FALSE
845	845	2014-09-22	FALSE
846	846	2014-03-09	FALSE
847	847	2014-04-02	FALSE
848	848	2014-02-25	FALSE
849	849	2014-02-03	FALSE
850	850	2014-04-30	FALSE
851	851	2014-11-10	FALSE
852	852	2014-02-09	FALSE
853	853	2014-06-15	FALSE
854	854	2014-05-17	FALSE
855	855	2014-11-07	FALSE
856	856	2014-07-03	FALSE
857	857	2014-01-24	FALSE
858	858	2014-06-18	FALSE
859	859	2014-06-12	FALSE
860	860	2014-03-21	FALSE
861	861	2014-06-30	FALSE
862	862	2014-05-17	FALSE
863	863	2014-12-07	FALSE
864	864	2014-04-25	FALSE
865	865	2014-11-27	FALSE
866	866	2014-02-07	FALSE
867	867	2014-10-20	FALSE
868	868	2014-11-26	FALSE
869	869	2014-03-11	FALSE
870	870	2014-08-10	FALSE
871	871	2014-03-17	FALSE
872	872	2014-12-17	FALSE
873	873	2014-05-12	FALSE
